class,period,tranDur,radE,earthFlux,eqTemp,effTemp,radS
0,0.001092397560041606,0.0640562921552664,0.0177558334478888,0.0804818104197752,0.484661865119197,0.1562626026786661,0.0201641516126357
1,0.0009619634192871539,0.102458264937845,0.0359553577054706,0.1583307507032054,0.6286072772898369,0.0887865345021544,0.0185955922382626
0,0.0009270894483349309,0.0436910121610973,0.0782319055136168,0.0101861592533023,0.3136762860727729,0.1281387302867573,0.0550965360182433
0,0.0018551150536836648,0.1092776731098908,0.0362787332536102,0.1947039689946313,0.66232747804266,0.13440027168722,0.0199692836708426
0,0.0023870661976130633,0.0853428875648673,0.0221065553858232,0.0014769441575775,0.1913425345043914,0.0578608876530893,0.0095684771098803
0,0.0012738410485420995,0.143032282737316,0.0274568520495058,0.0062347811519004,0.2529520185069008,0.0791501284146626,0.0139278868711727
1,0.003719324771544377,0.128766471954512,0.047959031076353,0.0015979021647965,0.1952634880803011,0.0787256171332753,0.0253659285845494
1,0.000689193526181997,0.0506641712446456,0.0426051267015239,0.0045622860727188,0.2335170654015056,0.0575849553201876,0.0076136553288292
0,0.0002813526746369567,0.0789733029329465,0.0180708717067399,0.3102936597700035,0.6814659043287328,0.139048670218411,0.0086853897603647
1,0.0012551801047009877,0.0698655052920379,0.0030147530163275,0.0020496047786433,0.2081242158092848,0.0536306327340649,0.0080966648606876
0,0.0006580010073786248,0.0825633603080372,0.1402601296302981,0.0112544910852638,0.2941235671267252,0.0426633837794239,0.0655916376651786
0,0.006815554121823072,0.2613805643136479,0.0455501840258083,0.0015139213565272,0.1758361099435383,0.1000573090229872,0.0139486884842946
0,0.0005117188014458434,0.0758492016782938,0.0691001711870572,0.1405080589038314,0.6099435382685069,0.0871988623097658,0.0146707595737486
0,0.002609365669911536,0.0804957592072857,0.0753973957558877,0.0023983992583493,0.216750313676286,0.0637191433362341,0.0184974714216498
1,0.002758996688617129,0.1205702754152372,0.0800536017057692,0.0051762650574176,0.2411916852258469,0.1009912338420393,0.0142000740164568
1,0.0023116160451974914,0.118637645110738,0.0503039253013409,0.0023261214276644,0.2150250941028858,0.0720183388873559,0.0107459269092346
0,0.000949526200071344,0.0604386763483275,0.009422646881195,0.0035102949414782,0.2390213299874529,0.0665548786959013,0.0108440477258474
0,0.0015954059765961187,0.1462161340418056,0.00969011453999,0.0644080278319182,0.500784190715182,0.0678581283297603,0.0127083432414916
0,0.0006299237518303217,0.1114505237529446,0.0719296229330843,0.1268483394097896,0.5944165621079046,0.0459278755332923,0.0282114322663221
0,0.009714113951286353,0.0809971862787597,0.071120678261565,2.7216524088356177e-05,0.0668130489335006,0.0386729777343832,0.0735432495414593
0,0.007672011655300219,0.2284518251300232,0.0064879928753791,0.0005455434382231,0.1479552827948557,0.0594952560864305,0.0072518250054876
1,0.0016975520577874178,0.0480032849757734,0.007836454411488,0.000573620829091,0.149780426599749,0.0293974062360707,0.0055455236287534
1,0.005912159610674051,0.0873820243221947,0.0074634429085139,5.35761755859094e-05,0.0801442910915934,0.0293974062360707,0.0055455236287534
1,0.002637775347175563,0.0308544791313641,0.006644989174995,6.117143683582241e-05,0.0831242158092848,0.0293974062360707,0.0055455236287534
0,0.0004637464680717129,0.0916608686654392,0.0022070897077726,0.0099135061103553,0.3114805520702635,0.0370810604291809,0.0055455236287534
1,0.0018414241654698892,0.1134339352483956,0.0473070230199115,0.0043157464955171,0.2302162724278544,0.0735253539362808,0.0126102224248787
0,0.006508495491937016,0.1507958346279344,0.0577300980820292,0.0007382311136953,0.1599749058971142,0.0407658183516227,0.0093722354766546
0,0.0029867358730871207,0.1114170952815131,0.0282946280621274,0.0096750013759347,0.3095984943538268,0.0748922802623479,0.017712504888747
1,0.0029931282300412866,0.123944063951554,0.0479546282457669,0.0272676708877618,0.3683898445734003,0.1593615350327935,0.021817586474587
0,0.0018918043116610249,0.081328910372164,0.0106219156181416,0.0353990671367073,0.4306929151505646,0.1469445800522149,0.0146487805108273
1,0.0032162721155308887,0.0800438764733205,0.1024982956270868,0.0052969704198261,0.2426191797365119,0.0653110606414365,0.0227203961082419
1,0.001967486054651506,0.0953045720514833,0.0183141930920717,0.0016612280560616,0.1971455457967377,0.061214526776049,0.010451564459396
0,0.0005652108915722481,0.0631798110057185,0.0194178849654982,0.7423522161281266,0.9276976160602258,0.1331055122789888,0.0159463301897157
1,0.002134961736602765,0.1833589432195818,0.0440764109241871,0.0079846748809077,0.2694599651819322,0.0668393012544308,0.0206430783373148
0,0.0013014611630143183,0.0489727106472897,0.0372188490285982,0.0125365596720693,0.3306148055207026,0.1517627830959607,0.0581382813332417
0,0.004431617825121245,0.1045308301666041,0.1434934072981895,0.0081053496593036,0.2959535759096612,0.1314711438456477,0.0288001571659992
1,0.0003233675363658212,0.0574121695160193,0.0322865127318803,0.769916998434424,0.8567671946361355,0.1492157154076369,0.0333005675219724
0,0.000695281376355807,0.0751472037782302,0.0103125197399444,0.0600420879263775,0.4920012547051443,0.085220639738501,0.0137876722242329
0,0.0019263908077525223,0.1395972966983494,0.0573831184792808,0.0126271829251449,0.3312421580928482,0.087593657801456,0.0175162632555213
0,0.0006205681673509499,0.0536526966477133,0.029714850307857,0.0959456320692504,0.553952321204517,0.0822490607687899,0.0160444510063285
0,0.00025164193284142367,0.0188870863588523,0.0174302886871306,0.011521329979166,0.3237139272271016,0.0580519177297136,0.0079985440440747
0,7.63437568378379e-05,0.0216282210162433,0.0332631466769542,1.0,1.0,0.1911362044446331,0.0235997538855181
1,0.001097392483359904,0.0958787060483209,0.0548165248573843,0.0063043328748952,0.2536706505646173,0.0787892938254834,0.0113489784293453
1,0.0010996448322970886,0.0924056550089351,0.0443430676151059,0.0048503480814517,0.2372084347553325,0.0582217222422685,0.0110230200953492
1,0.0019435230687879631,0.1350844530550838,0.0697297250435502,0.0046012742792804,0.256116687578419,0.079871797593021,0.0142782763072972
0,0.011719836883168275,0.2729983721604694,0.0061459637172837,0.0001855004866359,0.1016624843161857,0.0581155944219217,0.0142278422075582
1,0.004884288158340451,0.0999609441796876,0.0084653524124636,0.0008653235958589,0.152131945263488,0.0651879523698342,0.01437639712391
1,0.008349430302604235,0.1492246964706494,0.0063454874420882,0.0003136079385514,0.1279799247176913,0.0686646997643962,0.0103534436427831
